,image_id,class3prob
158,30449fde0f51f26ca4c1bcb2bf482ff8.png,0.9614315
159,0fca086ebe001f784d428aa9973ba691.png,0.024927337
160,7786f1b33cde8d933f58a7940b925113.png,0.9769188
161,b3632f480862bd078d918d0a8c1ca6f5.png,0.99992156
162,1a414a1cb6b545c2ee4de4abede481c7.png,0.99794036
163,cfc654ccfba7724e8da6d1881ef1aca8.png,0.9708455
164,06aa6df528aa6ed39e732b186b38b915.png,0.99959844
165,a72b8929f7addab87c9d2583e66191f0.png,0.99986184
166,7a012e9ca947bbe8b46b47cd3257fc62.png,0.9999901
167,615d105e7b106b4af109bce392b3ccf8.png,0.99997413
168,c4573e9b9289b4c369d26d0d484b6cb4.png,0.90729964
169,01f57c9a402a8b1ba7a654d7d13b55ce.png,0.9999988
170,4e7fe9cc13468517b324743c8c8b7b40.png,0.0500972
171,9b091aa027eeb034fc8fe803692028a0.png,0.093533024
172,177ce2efbcef5fb1abae2633f89c85a7.png,0.99996936
173,61a02fd2f3c838c3e5daf2786bb6e54a.png,0.005635198
174,8048713c2ed48d97dd887233f24e012a.png,0.009189806
175,97fd11ea81a44af39e0f8bac372acb75.png,0.9987177
176,43a9edf6cea5fec0b63f8a6d9e2a50d7.png,0.9864978
177,76a40c2762929270c0282d0cc6265da5.png,0.9911556
178,3af25684534b7791434f7dfff22f9550.png,0.116126254
179,c890e59919d68b8940fec64e89afd97a.png,0.9909065
180,a3ca1ceec50e701e7f1a5d09a7827ee4.png,0.031463493
181,944d77a54c81f6665672728f3cc65c23.png,0.9999746
182,da0364cb98ded8ccbdea0d70fc8fa38c.png,0.26429978
183,713f94c56bcf0a3622522744fb0d24d7.png,0.1081003
184,ac6898099246bdb93f782acfa28b12b0.png,0.99975216
185,8fda45c871b6dd0ba4569d560fd49ea6.png,0.923795
186,08bfaf4eb9083ae2e047ad0e61ae7580.png,0.999573
187,06c585d390e6e6ddd213f2715c367601.png,0.99328285
188,f6ea8fd5566a3776bec64ec816a0eb31.png,0.99922425
189,b7a22567a2065839a7439702beb93e3f.png,0.99761844
190,7d73640c06cf3a247cf7157f3f7bcaac.png,0.9982449
191,a85e347c62a7b0f063727d4880e75fbb.png,0.9999999
192,4e1d33b2840f90863af3ee996c1f3087.png,0.9984069
193,0f08bc7ac92a1678c2c3307c181580e7.png,0.99843514
194,b6f84474725c01dca6783cb76eaacd4b.png,0.9999445
195,d9ff2149c1fe67a65b26310b4018b006.png,0.9737237
196,c82a4c022beafccbd3bb2d1e8a50a0ee.png,0.96055907
197,394ea2732452334954cf83c6e5b41951.png,0.09046477
198,4d1fd8165d04d255231c3c966184cc39.png,0.9934976
199,2c7eef26cb61745506f86460a3fffd7e.png,0.99997485
200,a722712967b38150cee4f85dad4230ed.png,0.78836584
201,d33e0494ff0e35fcda857261f57c2547.png,0.9999947
202,5cb94a5da13b66604c0f15bcb1e5c740.png,0.9999989
203,ac98e2021c6cb0e87d323a712ae1276d.png,0.004689848
204,76f60361e862c32200eb9c6fa5686124.png,0.9999827
205,f233f426d24061d9584932e52bfdbd49.png,0.13356777
206,4406b7311cc997f9e8253bfaef407299.png,0.99636924
207,cd4a1281bf0a157c799cd98a1cc66f3b.png,0.9998718
208,2f9feeb12755df88831107dc343f93f5.png,0.9999845
209,66011388c0c383ca412c6af0dd750321.png,0.9995616
210,fbf60b1cc54f09f8673325b33ab09e3c.png,0.99973714
211,a6b6d44729d6933abe6649b63f06f94e.png,0.9999837
212,a9d588e278a7f8a681c1160a32e1673a.png,0.7498299
213,6c87b5725cee2ad4a212f6af9c6e57ab.png,0.9999864
214,a068ebf2b0de8ad2d11cb69b261939de.png,0.999954
215,9d35317bc33f38271a0d6df1b9a9f470.png,0.99997836
216,7a350dc1bcdf2fb34fcc57f05adf9da7.png,0.011264296
217,f7793fee61ea241a3fc07b927e4914f6.png,0.115354896
218,a1806530fa527e113b06bd6815703dc6.png,0.99965924
219,de6e41835b9455151e4e6bed43e31244.png,0.121637955
220,8107f3ec4c188ea8a65fbb707236237a.png,0.9999548
221,9df6fc705f64aff96686f44fdbf9d73f.png,0.99959046
222,d5b60e99c9f5fbfe79a87b68ba8d08c5.png,0.99989647
223,adc76e22c385ca482d86fdb4a6bb82a6.png,0.9998417
224,bf9497075e540a85c7cd0140974e9dd5.png,0.99764746
225,91696f2fa754ba5a38323ebf3d994da5.png,0.99148756
226,2cc3814230a2b9a7c532d77dc962870c.png,0.99958956
227,cde438e260e3b75a814cd3519a2c28b5.png,0.9553881
228,0a9909b1cd924cd593151ba2d3d3dd55.png,0.932346
229,12ede510c82b53705e33fa758ff03131.png,0.52511346
230,9380ec3eee1511fb015b8da8670df9cc.png,0.8311951
231,632a53c1bc02e9eafb81ee3e51812d20.png,0.99640715
232,0b6c10e0cd5868289d11c20da87410b8.png,0.55354154
233,0a75c2f2e7bc1090077b8ef4aeeeacce.png,0.9049415
234,90ae72b77dc1401c701311e69501d3f3.png,0.9999857
235,4849b3d33dee7a3644c2e5d8b69ebf47.png,0.05435448
236,51866523926ef3d4f2e969f0c6efb13c.png,0.059583306
237,7d16d01782a0fc7e4558ead1a8d029dc.png,0.74031615
238,3091912bc947841085f33e214d077348.png,0.95081604
239,41dcbc76c67594371925a947ac7ea4ab.png,0.9941186
240,dd6b73330e58bea2d2a7d71e32178e8e.png,0.99899805
241,900809f90cb65b6fa2615c805e173f39.png,0.999966
242,6d1b437d5d0c8679c5332a7ee81a209f.png,0.99984133
243,15b4fc95934c66a19ecbb8773b41168a.png,0.9996671
244,6cde3166d972c7b9ceff0e6099d4e374.png,0.9987584
245,3145bee8f1346fa89938289eedd7b05c.png,0.06580546
246,80f2bd216bbb01b56cf50c9a85f79233.png,0.6933179
247,9b9c8cc2a7eb9c66f77432e677f7fdb5.png,0.07746148
248,0a8b7a6bc6b604bd67eff9d5258b959a.png,0.9865307
249,26be9cde1a3d1a38f19c6753cc9ed40d.png,0.441292
250,1f79bf486707cb22a4e42d3b172c7e22.png,0.99587274
251,56e20d0fd42340b7d9e10a381a5bcd5b.png,0.9996786
252,993adb8e17f2726e4c9bb5cb414d9de5.png,0.12908836
253,ca6ad3f597ed0079bf27187e72855c15.png,0.022821942
254,82cc080c1b41686a81fcf03aedae2442.png,0.9936879
255,e0821fd23cebcb9caa45b2038cfe33c3.png,0.99990356
256,de46379f042249fb8683991262d01937.png,0.9999038
257,5915bb1efae5b9c56c80673eaf814a87.png,0.999904
258,37906d71bae225a2f676c84164224140.png,0.2503916
259,d439808cf55114c97c3b244c54e5ab34.png,0.9998599
260,050d07286aa834740b535d3aea87e013.png,0.92400956
261,62cb8ed416eae186969bca828ff184ae.png,0.914701
262,422a469c9b13b37c702ab2047e157899.png,0.9979835
263,5d7b5e46283d6868d6dfefbb84b7bbd8.png,0.9999294
264,7b50b5bbd1ecd715889410d55155debd.png,0.85353386
265,b449953750213bffd341b4ddede8a12a.png,0.9925526
266,f9ce61e625356d31cf67c8ce97186d22.png,0.999982
267,63d8099dfee38341136186731ec2e74c.png,0.9999654
268,dc7d6c6fa1fdde25e0aa64a1f6fd594a.png,0.93250865
269,2a59e57437c724c8b7d0e978b3a06d32.png,0.99946344
270,e4dec9c7cb04e431f5c3b41430030184.png,0.9999887
271,ed83ace3ebeac23bf40a2e2ec0fae6ae.png,0.6992886
272,e8a33efad92e29059710804688d915bc.png,0.9999724
273,42159e0597c8de5b35f7d04eea3a9d2d.png,0.9991994
274,0622cd29e4e0e4f198abf15614819ae8.png,0.016721437
275,80a90e428c7f230aec899bc48963c34c.png,0.9927465
276,4f605c84d85f83a6eec9a804af5b5d00.png,0.99618566
277,d14520629d5f688b79308ae790d63f45.png,0.9998784
278,be505971cc0f51f3cf4a5717767b42da.png,0.942514
279,b43de31870d5c31db4eb73ff293d2343.png,0.9154099
280,de0b4c9d065467ea456efcb64155e489.png,0.952533
281,fda0ab589326a627136a6b9f0b4cc21c.png,0.9840286
282,97a962584e7cc87fb219bb9b0c6f78ba.png,0.9977162
283,aa3cac6153b96e3cdbf504543ee2f260.png,0.99743956
284,10e8248185760938d4cae1f0462af88a.png,0.39229184
285,a40a4c976a48e21acd6a2cd3d71cac4f.png,0.27204245
286,7a29d7ca5d541a8ee262fcf4147a7a10.png,0.9999754
287,1be14d718a03e0faf08e7c7d306f8553.png,0.991876
288,c8634131ee43469be8f4f75ab4595b10.png,0.8243941
289,f04009cd2bc235cd6fb8753b609cfe43.png,0.92691535
290,389526ec796c3955a9a89a66f04bc247.png,0.9808489
291,812b94f15622d407206e07bf8078a277.png,0.99995244
292,ed22220de1dad24c60f4fe28dedbff6d.png,0.99872136
293,553691e4b26e55d53719a2434ddb5c8d.png,0.99587
294,44609154a1fda697600085c2a611725a.png,0.9987854
295,dd73c1271a2baa1b85173fae0dc83257.png,0.9998163
296,db27424385c4070805371285c300b59a.png,0.9995878
297,1adbf78bb498ae9a0d2f774103d63e3f.png,0.99995947
298,9cba24255e172b86d0ad17c06c1d4e8c.png,0.99985904
299,ab37cbf66e86936027846e53ac03e3c0.png,0.9990407
300,8933f5b721da3ab96e2a6b7efa61fc24.png,0.98210144
301,a3c6774d824247bdd27105927abed76b.png,0.982451
302,3fe7a2818356490d2feb85870c8b34c6.png,0.9986975
303,59ab79bb1fce73184425a6572169999e.png,0.9999243
304,8930287e5b8e10afd7e6342625c232e6.png,0.9999998
305,b5a3de338d33d96e3bfa129f7a4172ca.png,0.087270826
306,2b55107447ec3348f736ca1dae02977e.png,0.9918093
307,2041e92374f3cabf7ef233a5ccd396c8.png,0.9986185
308,353ca5037bc2f25c6af8d1e6b6e0a2f1.png,0.9990793
309,45a8f56d50665a20a709eacad6f3ba9a.png,0.97493833
310,8f01cb0cd50d9df7e34dcea44dcf7e4f.png,0.9997657
311,5db497363b855586ddb18a47b1a80d34.png,0.98632073
312,654957991bdf2ede340cc5335285be5f.png,0.98406243
313,add5a53fc2f41e820147d9abc5e1da16.png,0.8249579
314,033dae57cec0aca171d47090f299bed2.png,0.08677746
315,b59dc05efd7fe99cc96902b2c04ad8c3.png,0.81088656
316,9d124eeeddaf6132854c92ac76a9ca16.png,0.9996847
317,6501b12350a1e1091edf6f0db9deeefc.png,0.9925605
318,4d74dcaf2f76dd250ef660648ef8acc5.png,0.8414763
319,b4b97f6302125283cdfb843536806587.png,0.99998474
320,379da637859b61609c15e1f4ed2a5e7f.png,0.9998255
321,1de1fb0878055fe44cd99abcbde7bfc4.png,0.045675468
322,036161ca6aa4daa43cc3bc55602e8960.png,0.9983811
323,9980931c04540540bd8a092b4f8cf769.png,0.99176884
324,3dfb420f4634c36fde566f04e6d69651.png,0.25201088
325,5e2642ba5e2f958a4f4ca753526587bc.png,0.99386764
326,5b1ca661c257f3ab27cb8d43b7770fab.png,0.9975763
327,3cbfb9619c87d46cc88567ea709a2e20.png,0.9966291
328,b2f27d2012c01954853edfdf3eb577c6.png,0.99981
329,33f92103ce3d750ff87cb6aae3154d40.png,0.99999654
330,0e6a918cc2a038ef1e8d3b0d9554f05e.png,0.99999475
331,4533757d9928a73045c578da4065719f.png,0.93356943
332,041762ff7fe435f22ea7541e77bfeafa.png,0.93049383
333,736a4ee15c57cb2eb94404bfb95ac297.png,0.9969521
334,0d35328406239f0b97cd410036d8046f.png,0.92945474
335,96151d76b7654e7ee86045acfe659521.png,0.12437677
336,f97b35befd831df48967fda3cef13c12.png,0.9832142
337,bdbed4b89c69d22aa52e403e7ce8e2b9.png,0.9999962
338,75b4afff533ef3bbced8fdae06ac6511.png,0.9921417
339,95b1441a7db0a7fa07549ab95ddb4ef9.png,0.9999199
340,3583d368951a896ea95b498bb4efaec4.png,0.9449172
341,0e87195ff59d4294d61b8bffddb3c03c.png,0.21956694
342,360a688352f87c7439063929bf33a0d1.png,0.9963822
343,55a6f35d1fc71adbb833ae726a42e46e.png,0.033275884
344,23ac6234107db29775e5a285c5b0e364.png,0.99996775
345,1bcf6203521944e6222a000fec9fab38.png,0.99992836
346,b8dbdb44b319385c420cad1d55ee573b.png,0.9781592
347,78e8eee238eeb6f386be08ece092167c.png,0.039391264
348,75bfa455b272abe5205fa73695322558.png,0.9997005
349,b06508a46843af6469b1d15e2dd345f6.png,0.9732914
350,6aacc8577bd7670f24e7be0ceaaaf006.png,0.85510445
351,eaa5aa491942a0bbc9a161ed3f08c2b5.png,0.008149375
352,5bf3368744630f459a499ccdccc9cdf1.png,0.031686366
353,fe0e5e1172c8dbe0442e46f4f9f1ff4e.png,0.9992011
354,9caac1a690115767b3d4f97702f571d2.png,0.010417489
355,00aca42a24e4ea6066cca2546150c36e.png,0.038357366
356,8c372c0f1adb6fb0b1a8d85ffe94fe3e.png,0.97509825
357,eafabce713e83112f3951b7ed8f6bed8.png,0.99855924
358,5cb875c0e27e2af51deea598506dd926.png,0.9955648
359,ecd11f0b7b55d7d0515fb569cbcc39d8.png,0.061444335
360,2728492d9333328da0ccd73d76d6c00d.png,0.27669343
361,cca85e535254a169b65f836933e3dfef.png,0.9325786
362,fb0220b38c589f1d7be8ef917483e607.png,0.99999547
363,d91b584f369006155e911a1dce5261da.png,0.01692555
364,7f0e383a8f3c1c49b14021f834d2fa24.png,0.04239945
365,051d112b55e4c9f9dfa53307cc2ffb62.png,0.051456943
366,53e18ff0ac3d31e65399bea58ad460e7.png,0.99998534
367,77b358bbc115d86b69b1dd78358775fe.png,0.9998495
368,9d64d7f0326c7c9bd9766b7ac4d654c1.png,0.9999755
369,4652edceea12613caef68322a7fddec0.png,0.99973744
370,cc70e9658fc974cf91bce73f4798856b.png,0.9999498
371,5849812e7b679a5601179206262dc1a0.png,0.99601555
372,87072b31f1655d67bafa2705d96b876b.png,0.26016754
373,87545bddfd34ccf9d27c19a482f5a409.png,0.16884819
374,a152a5614c24d7f009cc6a3f5e1762aa.png,0.9972399
375,845a3c7468557044569c6e9965fb3cc2.png,0.9998602
376,05cf1a6a9865043c51e6155474f11f81.png,0.9834785
377,ec78eb5c21f737384ad71b03812698b4.png,0.9983283
378,d0c9230521fb4ce7a61b41eb9af6e645.png,0.9981321
379,c5f994eb8a4b2630565dc3967bfbaf23.png,0.9999596
380,1f6a24d886df53ff9f3205bae8be0157.png,0.9998169
381,07c3a06d3617ad26847c00aadf719eb5.png,0.9532402
382,1af270293d9dc1817fc4be1f202a7234.png,0.9989189
383,968172a174cec0c1f043932fd8a4576b.png,0.24363099
384,5bda77cc593f05dbb92807e4669161f0.png,0.9967545
385,665ba9b5664d7055c1d0ac1a44ea1ea9.png,0.6783135
386,879e640a3bab4f29a77a85a6a5cf226c.png,0.99999917
387,7cd562c08d3ae93e012bfe9d2e4e33d5.png,0.9999988
388,da7ba2750699edc297c106c314963f15.png,0.6467376
389,872ccc17975328d3ea22c467d465c9a3.png,0.9634887
390,7998e75d4e0f0ada2898d673c8ffecb3.png,0.9701283
391,a3d428f36ac297f2fa047e5ae87278f5.png,0.999448
392,e04ec49ca9110f5e30e46394a2f1c894.png,0.9999924
393,8015e5edbf16541fef78e6f8859764e4.png,0.9974645
394,6ab69f995bbbc0522d8819fec2cf1d3b.png,0.7048248
395,4d314293037f079e4916231d262212d3.png,0.6031241
396,2d4076277667dd84c623c7877ceeefff.png,0.88811177
397,c8d7cfd98042f8559f680518a33d34bf.png,0.9998002
398,5681acf08a5a878d7f88eaed8ddf16a3.png,0.99994373
399,8e8d8e5b84f477e17297df90008ab053.png,0.9917825
400,ec2e52b938fa3c8cbdea3b63220bbf26.png,0.9999389
401,3e0e43fa2de366a0ac10e036f92a888d.png,0.99672616
402,2c46b8c99328fd1d96300b11e44ee7bb.png,0.95898944
403,e4a73f3555433a101aa6f6a0ca5006ff.png,0.53552824
404,92f683aafec90e6fba00d39b6d76016a.png,0.999982
405,5c9b1df128d0506902cbed4462273b49.png,0.62181765
406,584543aafcd6faabc28f78df995bb29e.png,0.8615411
407,fd78c7d8b42f7d4c6c12e1ab79efbc65.png,0.99514264
408,d876777df161eb8f02cc9e134916f104.png,0.042015634
409,3156a168acb759ef3257ea5a5d788a91.png,0.81408966
410,909a642bf1da74701dee794385ef668c.png,0.9999968
411,6cf076d01340d69f77857cd4708692d1.png,0.9935685
412,9f8ad1b404295f6c9951bcfe9e2da754.png,0.011581914
413,9a021ab43ff916f78a9094994b21f3ea.png,0.99922085
414,777508ce9879f79b30f8192f146b6f47.png,0.999982
415,0533afec465c6a68efb7df00e5332b40.png,0.80090314
416,024ce202d752d81d45df640b67f51d5f.png,0.9898717
417,cc6fc3c91c3d9061b11b65f8257a2ad0.png,0.9466992
418,aac838f63754af621d342ada37d20787.png,0.999997
419,8bf0a2699ff076aab743395d6ebca44d.png,0.8724852
420,fc7daec18e1ea6a01e908775052d3e7b.png,0.9740957
421,153acc5aa91dd9471cd76450f781afa7.png,0.9996768
422,7ac8d9cc904a2336a32f4d82a853af87.png,0.98313814
423,3f2468ef0b5526f0e33834fa4e0fd85d.png,0.2785001
424,91e543800b9556e90ddae5aea114780d.png,0.99973214
425,7bfc4b0f0f202c9ddfbdbd80e36cb2fe.png,0.99787605
426,93b7bc8659a0dd1ef99a00fd13db114d.png,0.9977008
427,adac80611898114bb1cd5cb47d80ffb4.png,0.9978068
428,9b07e8196c50cf8c1cbc648098332d0f.png,0.9994422
429,16287c653a2cfb8ad6f5c9e822913e11.png,0.9998331
430,d786442ae2ad8b9bec49fece2659d564.png,0.8285394
431,01415f1554556009b0eaf0ad7ca360bd.png,0.9940437
432,36d2e5e9bae8dfe964f905328a4ab11f.png,0.8101603
433,93b19937892c90a3d062674c7c554765.png,0.21192677
434,6e48149a34ba1700f265b5e7d9fe0cd1.png,0.9998476
435,9b66da3fb6499e387ba9501578493926.png,0.9999294
436,37c43eff9dd7784ba4f56c8bbbb3f6c0.png,0.97927713
